"TransactionID","Date","Time","Weekday","Quarter","StoreID","StoreName","Region","Prefecture","StoreType","CustomerID","Age","AgeGroup","Gender","MemberRank","LTV_Score","JobType","AnnualIncome_Est","MaritalStatus","ChildrenCount","ProductID","CategoryMain","CategorySub","Brand","ProductName","SKU","Color","Size","SupplierID","StockLevel","UnitCost","UnitPrice","Quantity","GrossSales","DiscountRate","DiscountAmount","NetSales","TaxAmount","Profit","ProfitMargin","PaymentMethod","PaymentStatus","Channel","DeviceType","OS","ShippingMethod","ShippingCost","DeliveryDate","ReviewScore","IsReturn"
"TRX-9076fa7e","2023-03-12","13:53","Mon","Q1","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-85628","48","40s","Male","Regular","1.15","Self-Employed","5600000","Married","0","PRD-6130","Food","Sub-Food","Brand-B","Food-Item","9F539F11","Blue","M","SUP-967","14","1391","2150","1","2150","0","0","2150","215","759","0.35","Cash","Completed","Store","POS","Embedded","Carry-out","0","2023-03-12","","0"
"TRX-c96b4efa","2023-09-15","17:13","Sat","Q3","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-41745","48","40s","Female","Regular","1.14","Self-Employed","5980000","Single","0","PRD-7952","Home","Sub-Home","Brand-F","Home-Item","09FB5EAC","Blue","M","SUP-548","31","1423","2500","1","2500","0","0","2500","250","1077","0.43","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-09-15","","0"
"TRX-54d71c9b","2023-01-14","15:53","Sun","Q1","ST-7","EC Online","Online","Tokyo","Virtual","CUST-48993","21","20s","Male","Regular","1.34","Office Worker","7740000","Married","3","PRD-4909","Food","Sub-Food","Brand-A","Food-Item","BD47BBF7","White","S","SUP-773","76","1820","2866","1","2866","0","0","2866","286","1046","0.36","QR","Completed","App","Mobile","iOS","Courier","500","2023-01-19","","0"
"TRX-c0643187","2023-08-27","09:53","Mon","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-22848","19","10s","Male","Regular","1.24","Housewife","6730000","Single","2","PRD-2247","Fashion","Sub-Fashion","Brand-A","Fashion-Item","635D68CC","Black","S","SUP-874","48","5933","10690","1","10690","0","0","10690","1069","4757","0.44","Credit","Completed","App","Mobile","iOS","Courier","500","2023-08-29","","0"
"TRX-8dc8306a","2023-05-17","23:01","Thu","Q2","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-12948","28","20s","Female","Regular","1.17","Self-Employed","5590000","Married","1","PRD-4784","Fashion","Sub-Fashion","Brand-E","Fashion-Item","EFF7AE64","Red","S","SUP-900","6","11885","17936","1","17936","0","0","17936","1793","6051","0.34","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-05-17","","0"
"TRX-f11cbba1","2023-05-11","14:12","Fri","Q2","ST-7","EC Online","Online","Tokyo","Virtual","CUST-58619","43","40s","Female","Regular","1.01","Housewife","3300000","Married","0","PRD-2416","Home","Sub-Home","Brand-B","Home-Item","19D87B50","Black","L","SUP-754","45","977","2072","1","2072","0","0","2072","207","1095","0.53","Credit","Completed","App","Mobile","iOS","Courier","500","2023-05-16","","0"
"TRX-ac784618","2023-12-15","17:25","Sat","Q4","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-20895","27","20s","Female","Gold","2.27","Self-Employed","2340000","Married","3","PRD-6037","Fashion","Sub-Fashion","Brand-F","Fashion-Item","2B03EB17","Blue","L","SUP-409","68","5966","9504","1","9504","0","0","9504","950","3538","0.37","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-12-15","","0"
"TRX-0c530aec","2023-02-27","16:47","Tue","Q1","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-81304","50","50s","Male","Regular","1.25","Office Worker","8060000","Married","0","PRD-2163","Food","Sub-Food","Brand-D","Food-Item","64129CF2","Red","S","SUP-932","79","1736","2673","1","2673","0","0","2673","267","937","0.35","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-02-27","","0"
"TRX-442b4764","2023-08-27","09:52","Mon","Q3","ST-2","Shibuya","Kanto","Tokyo","Physical","CUST-39494","24","20s","Male","Regular","1.50","Office Worker","5000000","Single","2","PRD-7310","Food","Sub-Food","Brand-C","Food-Item","F5F070ED","Blue","L","SUP-670","4","1656","2150","1","2150","0","0","2150","215","494","0.23","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-08-27","","0"
"TRX-e46ae7d6","2023-01-01","14:33","Mon","Q1","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-62477","19","10s","Male","Regular","1.13","Office Worker","4130000","Single","3","PRD-3903","Home","Sub-Home","Brand-B","Home-Item","FC2BBCCA","Black","S","SUP-707","54","510","1006","1","1006","0","0","1006","100","496","0.49","Cash","Completed","Store","POS","Embedded","Carry-out","0","2023-01-01","","0"
"TRX-c3693aa6","2023-10-16","11:37","Tue","Q4","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-22319","22","20s","Male","Regular","1.08","Other","2630000","Married","1","PRD-9648","Food","Sub-Food","Brand-B","Food-Item","97B6DE9F","Black","L","SUP-219","87","785","1243","1","1243","0","0","1243","124","458","0.37","Cash","Completed","Store","POS","Embedded","Carry-out","0","2023-10-16","","0"
"TRX-b6c1bc81","2023-07-27","16:22","Fri","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-40387","22","20s","Male","Regular","1.35","Housewife","4770000","Single","0","PRD-2666","Fashion","Sub-Fashion","Brand-D","Fashion-Item","32E115CF","Black","M","SUP-282","15","5917","10483","1","10483","0","0","10483","1048","4566","0.44","Credit","Completed","App","Mobile","iOS","Courier","500","2023-07-28","2","0"
"TRX-ab9ce397","2023-01-24","12:58","Wed","Q1","ST-7","EC Online","Online","Tokyo","Virtual","CUST-23309","30","30s","Female","Regular","1.07","Student","3670000","Married","1","PRD-4043","Home","Sub-Home","Brand-C","Home-Item","7705BF96","Blue","S","SUP-299","23","395","662","1","662","0","0","662","66","267","0.40","QR","Completed","App","Mobile","iOS","Courier","500","2023-01-29","","0"
"TRX-5e294abc","2023-03-06","09:52","Tue","Q1","ST-7","EC Online","Online","Tokyo","Virtual","CUST-35589","27","20s","Female","Regular","1.05","Office Worker","4030000","Married","2","PRD-6831","Electronics","Sub-Electronics","Brand-D","Electronics-Item","FF45DEAA","Red","M","SUP-888","97","17694","31133","1","31133","0","0","31133","3113","13439","0.43","Credit","Completed","App","Mobile","iOS","Courier","500","2023-03-12","","0"
"TRX-c64c0350","2023-12-16","13:44","Sun","Q4","ST-4","Nagoya Sakae","Kanto","Tokyo","Physical","CUST-37510","28","20s","Male","Regular","1.00","Other","5280000","Single","3","PRD-3217","Food","Sub-Food","Brand-E","Food-Item","09BA5E34","Red","L","SUP-896","5","1670","2602","1","2602","0","0","2602","260","932","0.36","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-12-16","","0"
"TRX-cd752d28","2023-12-23","09:53","Sun","Q4","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-30200","27","20s","Male","Regular","1.04","Student","3710000","Single","0","PRD-1189","Home","Sub-Home","Brand-B","Home-Item","1CEC47FF","Red","L","SUP-658","5","1449","2173","1","2173","0","0","2173","217","724","0.33","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-12-23","","0"
"TRX-8a08952c","2023-11-30","16:35","Fri","Q4","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-33129","33","30s","Female","Regular","1.01","Office Worker","3900000","Married","1","PRD-7884","Electronics","Sub-Electronics","Brand-E","Electronics-Item","058A0CAA","Red","M","SUP-554","71","2240","4222","1","4222","0","0","4222","422","1982","0.47","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-11-30","","1"
"TRX-be401aa8","2023-01-08","16:35","Mon","Q1","ST-3","Osaka Umeda","Kansai","Osaka","Physical","CUST-73974","32","30s","Female","Regular","1.01","Housewife","5320000","Married","0","PRD-7454","Home","Sub-Home","Brand-F","Home-Item","7C0C46D8","Blue","M","SUP-499","1","1281","1768","1","1768","0","0","1768","176","487","0.28","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-01-08","","0"
"TRX-d704ec8a","2023-03-23","12:57","Fri","Q1","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-23023","37","30s","Male","Regular","1.37","Student","6440000","Married","2","PRD-1962","Food","Sub-Food","Brand-B","Food-Item","D63D68FE","Black","S","SUP-456","82","842","1540","1","1540","0.30000000000000004","462","1078","107","236","0.22","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-03-23","","0"
"TRX-341c2b66","2023-11-18","12:44","Sun","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-95724","22","20s","Male","Regular","1.03","Student","4280000","Single","3","PRD-1331","Food","Sub-Food","Brand-F","Food-Item","4CE9F932","Blue","L","SUP-525","72","1360","2735","1","2735","0","0","2735","273","1375","0.50","QR","Completed","App","Mobile","iOS","Courier","500","2023-11-23","","0"
"TRX-c7f6456f","2023-01-12","17:59","Fri","Q1","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-74373","19","10s","Male","Regular","1.10","Housewife","5400000","Married","2","PRD-8651","Fashion","Sub-Fashion","Brand-A","Fashion-Item","2698CE3F","White","S","SUP-478","85","53","100","1","100","0","0","100","10","47","0.47","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-01-12","","0"
"TRX-4fc83f26","2023-12-04","12:31","Tue","Q4","ST-2","Shibuya","Kanto","Tokyo","Physical","CUST-62790","41","40s","Male","Gold","2.41","Office Worker","3610000","Single","1","PRD-2428","Fashion","Sub-Fashion","Brand-E","Fashion-Item","421863FD","Red","L","SUP-805","99","9920","16890","1","16890","0","0","16890","1689","6970","0.41","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-12-04","","0"
"TRX-6909baaa","2023-05-02","13:04","Wed","Q2","ST-7","EC Online","Online","Tokyo","Virtual","CUST-24248","24","20s","Female","Regular","1.14","Housewife","6900000","Married","0","PRD-2414","Food","Sub-Food","Brand-A","Food-Item","AF4D737F","Red","M","SUP-264","81","574","1748","1","1748","0","0","1748","174","1174","0.67","Cash","Completed","App","Mobile","iOS","Courier","500","2023-05-03","3","0"
"TRX-9d29db3e","2023-11-06","09:36","Tue","Q4","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-58186","36","30s","Female","Regular","1.14","Office Worker","2090000","Married","0","PRD-4818","Food","Sub-Food","Brand-B","Food-Item","077C06AE","Black","M","SUP-850","58","58","100","1","100","0","0","100","10","42","0.42","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-11-06","","0"
"TRX-189cf674","2023-10-15","09:25","Mon","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-19184","42","40s","Female","VIP","3.70","Office Worker","3950000","Married","1","PRD-5306","Fashion","Sub-Fashion","Brand-D","Fashion-Item","61248610","Black","S","SUP-978","49","2259","4510","1","4510","0","0","4510","451","2251","0.50","Credit","Completed","App","Mobile","iOS","Courier","500","2023-10-19","","0"
"TRX-5e1d5024","2023-05-26","21:31","Sat","Q2","ST-7","EC Online","Online","Tokyo","Virtual","CUST-47626","42","40s","Female","Regular","1.01","Office Worker","6410000","Single","2","PRD-9664","Home","Sub-Home","Brand-A","Home-Item","FBFC6C77","Black","S","SUP-480","5","95","166","1","166","0","0","166","16","71","0.43","QR","Completed","App","Mobile","iOS","Courier","500","2023-06-02","2","0"
"TRX-bfeca1a5","2023-06-23","14:37","Sat","Q2","ST-3","Osaka Umeda","Kansai","Osaka","Physical","CUST-38698","35","30s","Female","Regular","1.40","Self-Employed","6780000","Single","0","PRD-6929","Fashion","Sub-Fashion","Brand-B","Fashion-Item","E4387BC4","Black","M","SUP-835","8","2215","3287","1","3287","0","0","3287","328","1072","0.33","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-06-23","","0"
"TRX-a63e41a9","2023-02-16","14:36","Fri","Q1","ST-3","Osaka Umeda","Kansai","Osaka","Physical","CUST-60536","18","10s","Male","Regular","1.08","Student","6080000","Married","2","PRD-9774","Home","Sub-Home","Brand-A","Home-Item","B113F01D","White","M","SUP-767","31","819","1073","1","1073","0.30000000000000004","321","752","75","-67","-0.09","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-02-16","","0"
"TRX-9de0aed2","2023-12-15","15:51","Sat","Q4","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-93785","18","10s","Male","Regular","1.25","Office Worker","3340000","Single","1","PRD-9475","Food","Sub-Food","Brand-E","Food-Item","2567EF2A","Blue","L","SUP-176","47","1070","1680","1","1680","0","0","1680","168","610","0.36","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-12-15","","0"
"TRX-a98adf2c","2023-07-14","11:44","Sat","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-44378","37","30s","Male","Regular","1.04","Office Worker","1880000","Single","0","PRD-8803","Electronics","Sub-Electronics","Brand-E","Electronics-Item","F9CB3B9D","White","L","SUP-356","65","46758","60832","1","60832","0.30000000000000004","18249","42583","4258","-4175","-0.10","Credit","Completed","App","Mobile","iOS","Courier","500","2023-07-15","","0"
"TRX-6791d379","2023-11-02","09:02","Fri","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-44896","33","30s","Female","Regular","1.09","Office Worker","6310000","Single","1","PRD-6214","Fashion","Sub-Fashion","Brand-D","Fashion-Item","73E1FAF2","Blue","S","SUP-881","49","3930","9955","1","9955","0","0","9955","995","6025","0.61","Credit","Completed","App","Mobile","iOS","Courier","500","2023-11-03","","0"
"TRX-9155540d","2023-12-05","10:02","Wed","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-74118","23","20s","Female","Regular","1.11","Office Worker","4910000","Single","0","PRD-1288","Home","Sub-Home","Brand-E","Home-Item","3F629A08","Red","S","SUP-366","51","1120","1747","1","1747","0","0","1747","174","627","0.36","QR","Completed","App","Mobile","iOS","Courier","500","2023-12-11","","0"
"TRX-7332d636","2023-12-23","20:20","Sun","Q4","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-85191","46","40s","Male","Regular","1.31","Housewife","3220000","Married","0","PRD-7349","Home","Sub-Home","Brand-F","Home-Item","8AFBACB5","Black","L","SUP-264","63","1839","2318","1","2318","0","0","2318","231","479","0.21","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-12-23","","0"
"TRX-3002db62","2023-12-25","10:15","Tue","Q4","ST-7","EC Online","Online","Tokyo","Virtual","CUST-98958","19","10s","Male","Gold","1.57","Other","3730000","Single","0","PRD-4866","Food","Sub-Food","Brand-A","Food-Item","4364D9C0","Blue","S","SUP-433","64","1733","3240","1","3240","0","0","3240","324","1507","0.47","Cash","Completed","App","Mobile","iOS","Courier","500","2023-12-29","","0"
"TRX-5e6618ea","2023-02-19","09:46","Mon","Q1","ST-4","Nagoya Sakae","Kanto","Tokyo","Physical","CUST-83642","45","40s","Female","Gold","1.57","Housewife","3910000","Married","2","PRD-1076","Home","Sub-Home","Brand-D","Home-Item","A54BE296","Blue","S","SUP-309","3","815","1404","1","1404","0.2","280","1124","112","309","0.27","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-02-19","","0"
"TRX-f2cd17f8","2023-04-11","17:46","Wed","Q2","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-80085","30","30s","Male","Regular","1.43","Office Worker","2400000","Single","3","PRD-1925","Fashion","Sub-Fashion","Brand-F","Fashion-Item","24DAA0EC","White","M","SUP-507","58","5853","8721","1","8721","0.2","1744","6977","697","1124","0.16","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-04-11","","0"
"TRX-bd3432d8","2023-05-05","11:42","Sat","Q2","ST-7","EC Online","Online","Tokyo","Virtual","CUST-71187","51","50s","Male","Regular","1.27","Self-Employed","5440000","Single","2","PRD-9474","Food","Sub-Food","Brand-E","Food-Item","D31B9512","Red","S","SUP-242","37","1471","2530","1","2530","0","0","2530","253","1059","0.42","QR","Completed","App","Mobile","iOS","Courier","500","2023-05-12","1","0"
"TRX-908145a6","2023-09-15","16:23","Sat","Q3","ST-7","EC Online","Online","Tokyo","Virtual","CUST-94310","39","30s","Male","Regular","1.04","Housewife","1160000","Single","1","PRD-9763","Fashion","Sub-Fashion","Brand-F","Fashion-Item","178D8422","Red","L","SUP-926","71","7140","9882","1","9882","0","0","9882","988","2742","0.28","Credit","Completed","App","Mobile","iOS","Courier","500","2023-09-17","","0"
"TRX-e563102c","2023-11-08","16:14","Thu","Q4","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-22668","25","20s","Male","Regular","1.49","Housewife","8010000","Single","0","PRD-5438","Food","Sub-Food","Brand-E","Food-Item","781D06E0","White","S","SUP-780","71","500","909","1","909","0","0","909","90","409","0.45","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-11-08","","0"
"TRX-a297ee50","2023-03-10","18:59","Sat","Q1","ST-1","Shinjuku","Kanto","Tokyo","Physical","CUST-17521","45","40s","Male","Regular","1.13","Housewife","2130000","Single","0","PRD-2658","Home","Sub-Home","Brand-D","Home-Item","E640CE07","Red","L","SUP-261","38","1303","2285","1","2285","0","0","2285","228","982","0.43","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-03-10","","0"
"TRX-dfbc8a58","2023-07-27","19:07","Fri","Q3","ST-3","Osaka Umeda","Kansai","Osaka","Physical","CUST-54804","34","30s","Male","Regular","1.04","Student","5720000","Single","3","PRD-9168","Food","Sub-Food","Brand-F","Food-Item","9091C60E","Blue","L","SUP-271","77","1352","2011","1","2011","0","0","2011","201","659","0.33","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-07-27","","0"
"TRX-3c9a82d3","2023-12-13","14:55","Thu","Q4","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-98271","28","20s","Male","Regular","1.19","Other","1680000","Single","3","PRD-7332","Food","Sub-Food","Brand-C","Food-Item","26A381B4","White","S","SUP-645","12","1352","2336","1","2336","0.30000000000000004","700","1636","163","284","0.17","Credit","Completed","Store","POS","Embedded","Carry-out","0","2023-12-13","","1"
"TRX-a0d4890f","2023-10-26","16:13","Fri","Q4","ST-4","Nagoya Sakae","Kanto","Tokyo","Physical","CUST-51099","38","30s","Male","Regular","1.23","Office Worker","5200000","Single","2","PRD-3780","Home","Sub-Home","Brand-F","Home-Item","826A5FBD","Blue","S","SUP-204","4","2320","3689","1","3689","0.2","737","2952","295","632","0.21","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-10-26","","0"
"TRX-5d64ac2d","2023-02-18","11:19","Sun","Q1","ST-0","Tokyo Main","Kanto","Tokyo","Physical","CUST-10276","22","20s","Male","Gold","2.31","Other","4290000","Married","3","PRD-3600","Fashion","Sub-Fashion","Brand-F","Fashion-Item","F093814C","Blue","L","SUP-346","57","3007","5675","1","5675","0","0","5675","567","2668","0.47","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-02-18","1","0"
"TRX-3807dede","2023-08-20","15:16","Mon","Q3","ST-4","Nagoya Sakae","Kanto","Tokyo","Physical","CUST-97263","56","50s","Male","Regular","1.07","Office Worker","4360000","Single","0","PRD-9733","Food","Sub-Food","Brand-C","Food-Item","221619CA","Red","M","SUP-418","69","653","1113","1","1113","0.2","222","891","89","238","0.27","QR","Completed","Store","POS","Embedded","Carry-out","0","2023-08-20","","0"
